url_jugador,uri_equipo,temporada,anio_inicio
https://www.proballers.com/es/baloncesto/jugador/183269/javier-salinas,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/183271/francisco-pomares,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/183276/ayoze-alonso,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/212427/fernando-revilla,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/21499/alberto-ruiz-de-galarreta,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/33556/mike-hall,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/49611/kris-joseph,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/50410/ivan-martinez,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/50707/johan-kody,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/65293/ryan-nicholas,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/7237/ricardo-uriz,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/75479/khadim-sow,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/14194/greg-gantt,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/16902/matej-kavas,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/178255/reed-timmer,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/189335/derrik-smits,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/212569/juan-saez,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/21502/jose-ignacio-martin,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/236493/juan-garcia,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/38055/jaan-puidet,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/46369/sergio-de-la-fuente,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/48657/joey-van-zegeren,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/50103/martin-paasoja,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/57308/justin-kohajda,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/66480/daniel-astilleros,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/70920/melwin-pantzar,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/74151/antoine-mason,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/174967/mateo-diaz,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/181162/mateo-sanchez-perez,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/181764/alejandro-rivas-diaz,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/18606/jose-salvador-arco,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/24482/ivan-cruz,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/39872/kevin-larsen,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/48332/roope-ahonen,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/49197/adam-sollazzo,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/53035/mo-soluade,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/60399/erik-quintela,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/62192/mindaugas-kacinas,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/62872/israel-gutierrez,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/64526/seydou-aboubacar-hima,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/66577/sergi-quintela,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/12064/noah-allen,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/173678/jorge-bilbao,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/179880/justin-pitts,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/18404/pedro-llompart,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/18551/rafael-huertas,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/21480/txemi-urtasun,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/21959/eduardo-martinez,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/264798/jonas-zohore-bergstedt,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/53563/stojan-gjuroski,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/63247/samuel-rodriguez,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/67764/alejandro-galan,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/69069/jose-ortega,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/73655/guillem-arcos,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/17122/ferran-ventura,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/174466/eduardo-recio,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/175158/devin-schmidt,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/181513/aitor-etxeguren,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/212880/lassena-fofana,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/232201/eugenio-soler,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/236494/alex-trapote-zamarreno,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/35315/jeff-xavier,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/50413/francisco-cardenas,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/50425/jorge-sanz,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/52261/roeland-schaftenaar,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/64464/raven-barber,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/65454/sylvester-berg,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/65558/francisco-del-aguila,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/67451/aleksandar-marcius,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/70759/adrian-uso,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/12852/sasa-borovnjak,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/173818/lorenzo-cugini,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/177210/javier-soler,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/181159/sean-smith,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/192327/jabari-narcis,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/212352/bakary-camara,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/212353/adrian-froufe-perez,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/212438/mario-castro-sanchez,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/21965/xavier-rey,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/38781/preston-purifoy,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/41886/daniel-rodriguez,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/50420/nicolas-richotti,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/50860/eduard-gatell,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/54648/aitor-zubizarreta,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/56983/luciano-massarelli,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/72272/bryce-douvier,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/13800/jorge-lafuente,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/177986/ander-urdiain,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/181168/olin-carter,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/190049/will-butler,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/206886/juan-garcia-perez,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/206887/alejandro-quinteiro-couso,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/22387/luis-parejo,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/39875/devon-van-oostrum,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/49248/david-cubillan,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/62877/ramon-vila,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/66862/facundo-corvalan,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/67649/jacob-round,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/70782/ignacio-rosa,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/72483/patrick-onwenu,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/72737/kimbal-mackenzie,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/73599/jose-giraldez,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/75571/manuel-omogbo,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/75829/mike-moore,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/179855/taiwo-badmus,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/181160/abdou-thiam,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/39612/javier-vega,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/47293/justin-raffington,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/49470/gary-mcghee,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/50124/augustas-peciukevicius,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/50127/osvaldas-matulionis,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/50129/gediminas-zyle,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/51512/rolandas-jakstas,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/62291/amar-sigtryggur-bjornsson,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/63324/romaric-belemene,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/64032/mouhamed-barro,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/68115/dagoberto-pena,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/69815/gaizka-maiza,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/69951/zach-monaghan,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/74294/lotanna-nwogbo,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/11659/christian-diaz,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/17158/joan-pardina,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/174974/gonzalo-bressan,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/17893/david-iriarte,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/19575/alejandro-bortolussi,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/232393/angel-corpas-ruiz,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/237536/moises-andriassi,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/37021/lluis-costa,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/47891/manuel-rodriguez,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/50860/eduard-gatell,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/57097/alex-murphy,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/60804/thomas-bropleh,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/68673/cheikh-fall,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/70746/german-martinez,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/17490/miguel-feliu,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/175137/fernando-sierra,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/178087/michael-buchanan,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/178405/kendal-manuel,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/178945/marc-civera-badia,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/179896/eddy-polanco,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/181515/xavier-mata-cortes,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/185085/jordan-connors,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/23717/marcus-vinicius-toledo,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/36605/mirza-bulic,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/37842/agusti-sans,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/40365/kaspars-vecvagars,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/57958/adrian-chapela,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/64141/antonio-hester,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/68177/marinus-n-guessan,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/71727/michael-carrera,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/14006/justinas-olechnavicius,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/17267/massine-fall,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/174471/herve-kabasele,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/177371/elijah-brown,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/18018/oliver-arteaga,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/181643/alexis-bartolome,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/189448/cameron-oluyitan,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/212426/micah-speight,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/212879/francisco-sanchez-suarez,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/21468/saul-blanco,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/232202/gonzalo-huerta-ramos,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/57435/harald-frey,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/63310/marc-marti,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/69130/marc-eddy-norelia,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/73583/pablo-ferreiro,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/73596/alonso-meana,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/13922/jacobo-diaz,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/183209/sean-mcdonnell,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/183805/diego-rivas,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/18834/karamo-jawara,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/206893/sergi-huguet,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/206894/alejandro-rivas,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/206895/glen-yang,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/232203/joan-feliu,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/237190/sidney-correia,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/47293/justin-raffington,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/65548/pol-figueras,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/65745/kristian-kullamae,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/65842/olle-lundqvist,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/66571/milan-suskavcevic,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/70924/oliver-gehrke,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/72982/ronnie-harrell,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/11147/federico-ucles,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/17229/alioune-tew,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2020-2021,2020
https://www.proballers.com/es/baloncesto/jugador/173818/lorenzo-cugini,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2020-2021,2020
