temporada,nombre_equipo,nombre_jugador,url_jugador,url_equipo_origen
2021-2022,Acunsa Gipuzkoa,Benjamin Simons,https://www.proballers.com/es/baloncesto/jugador/61710/benjamin-simons,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Aegir Steinarsson,https://www.proballers.com/es/baloncesto/jugador/39317/aegir-steinarsson,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Domagoj Proleta,https://www.proballers.com/es/baloncesto/jugador/67516/domagoj-proleta,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Mario Delas,https://www.proballers.com/es/baloncesto/jugador/43570/mario-delas,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Charles Barton,https://www.proballers.com/es/baloncesto/jugador/38346/charles-barton,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Kyle Mallers,https://www.proballers.com/es/baloncesto/jugador/190529/kyle-mallers,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Aitor Zubizarreta,https://www.proballers.com/es/baloncesto/jugador/54648/aitor-zubizarreta,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Ander Martinez,https://www.proballers.com/es/baloncesto/jugador/17491/ander-martinez,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Mikel Motos,https://www.proballers.com/es/baloncesto/jugador/41335/mikel-motos,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Xabier Oroz,https://www.proballers.com/es/baloncesto/jugador/57247/xabier-oroz,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Xabier Beraza,https://www.proballers.com/es/baloncesto/jugador/75643/xabier-beraza,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Azaro Roker,https://www.proballers.com/es/baloncesto/jugador/245088/azaro-roker,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Urko Gonzalez,https://www.proballers.com/es/baloncesto/jugador/245249/urko-gonzalez,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Acunsa Gipuzkoa,Martin Dorronsoro,https://www.proballers.com/es/baloncesto/jugador/251438/martin-dorronsoro,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021
2021-2022,Hiopos Lleida,Michael Carrera,https://www.proballers.com/es/baloncesto/jugador/71727/michael-carrera,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Mark Hughes,https://www.proballers.com/es/baloncesto/jugador/231110/mark-hughes,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Ignacio Rosa,https://www.proballers.com/es/baloncesto/jugador/70782/ignacio-rosa,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Juan Ignacio Marcos,https://www.proballers.com/es/baloncesto/jugador/71156/juan-ignacio-marcos,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Shaquille Cleare,https://www.proballers.com/es/baloncesto/jugador/66133/shaquille-cleare,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Ibou Badji,https://www.proballers.com/es/baloncesto/jugador/179534/ibou-badji,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Miguel Gonzalez,https://www.proballers.com/es/baloncesto/jugador/66481/miguel-gonzalez,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Thomas Schreiner,https://www.proballers.com/es/baloncesto/jugador/19259/thomas-schreiner,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Matej Kavas,https://www.proballers.com/es/baloncesto/jugador/16902/matej-kavas,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Albert Lafuente,https://www.proballers.com/es/baloncesto/jugador/73567/albert-lafuente,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Massine Fall,https://www.proballers.com/es/baloncesto/jugador/17267/massine-fall,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Pau Sarrate Carrillo,https://www.proballers.com/es/baloncesto/jugador/245240/pau-sarrate-carrillo,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,David Cuellar,https://www.proballers.com/es/baloncesto/jugador/66568/david-cuellar,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Alex Rubin De Celis,https://www.proballers.com/es/baloncesto/jugador/250744/alex-rubin-de-celis,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,Hiopos Lleida,Xavier Mata Cortes,https://www.proballers.com/es/baloncesto/jugador/181515/xavier-mata-cortes,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021
2021-2022,HLA Alicante,Zaid Hearst,https://www.proballers.com/es/baloncesto/jugador/69960/zaid-hearst,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Gerel Simmons,https://www.proballers.com/es/baloncesto/jugador/71457/gerel-simmons,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Joey Van Zegeren,https://www.proballers.com/es/baloncesto/jugador/48657/joey-van-zegeren,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Fran Pilepic,https://www.proballers.com/es/baloncesto/jugador/22435/fran-pilepic,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Osvaldas Matulionis,https://www.proballers.com/es/baloncesto/jugador/50127/osvaldas-matulionis,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Rolandas Jakstas,https://www.proballers.com/es/baloncesto/jugador/51512/rolandas-jakstas,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Pedro Llompart,https://www.proballers.com/es/baloncesto/jugador/18404/pedro-llompart,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Aaron Menzies,https://www.proballers.com/es/baloncesto/jugador/65308/aaron-menzies,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Justin Pitts,https://www.proballers.com/es/baloncesto/jugador/179880/justin-pitts,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Alejandro Galan,https://www.proballers.com/es/baloncesto/jugador/67764/alejandro-galan,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Guillem Arcos,https://www.proballers.com/es/baloncesto/jugador/73655/guillem-arcos,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Carlos Noguerol,https://www.proballers.com/es/baloncesto/jugador/62394/carlos-noguerol,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Walter Cabral,https://www.proballers.com/es/baloncesto/jugador/64563/walter-cabral,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Obie Trotter,https://www.proballers.com/es/baloncesto/jugador/36719/obie-trotter,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Joan Tomas,https://www.proballers.com/es/baloncesto/jugador/47680/joan-tomas,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Carlos Velazquez,https://www.proballers.com/es/baloncesto/jugador/251501/carlos-velazquez,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Victor Galvez,https://www.proballers.com/es/baloncesto/jugador/253146/victor-galvez,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Samuel Galvez,https://www.proballers.com/es/baloncesto/jugador/253147/samuel-galvez,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,HLA Alicante,Alejandro Arcones,https://www.proballers.com/es/baloncesto/jugador/253251/alejandro-arcones,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021
2021-2022,Huesca,Devon Van Oostrum,https://www.proballers.com/es/baloncesto/jugador/39875/devon-van-oostrum,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Ayoze Alonso,https://www.proballers.com/es/baloncesto/jugador/183276/ayoze-alonso,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Njegos Sikiras,https://www.proballers.com/es/baloncesto/jugador/65436/njegos-sikiras,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Keith Omoerah,https://www.proballers.com/es/baloncesto/jugador/173806/keith-omoerah,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Jaime Fernandez,https://www.proballers.com/es/baloncesto/jugador/70717/jaime-fernandez,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Javier Garcia,https://www.proballers.com/es/baloncesto/jugador/75030/javier-garcia,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Maverick Rowan,https://www.proballers.com/es/baloncesto/jugador/75435/maverick-rowan,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Xavier Rey,https://www.proballers.com/es/baloncesto/jugador/21965/xavier-rey,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Rafael Casanova,https://www.proballers.com/es/baloncesto/jugador/175133/rafael-casanova,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Jorge Lafuente,https://www.proballers.com/es/baloncesto/jugador/13800/jorge-lafuente,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Ander Urdiain,https://www.proballers.com/es/baloncesto/jugador/177986/ander-urdiain,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Aitor Etxeguren,https://www.proballers.com/es/baloncesto/jugador/181513/aitor-etxeguren,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Joelvin Cabrera,https://www.proballers.com/es/baloncesto/jugador/237717/joelvin-cabrera,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Pablo Ferreiro,https://www.proballers.com/es/baloncesto/jugador/73583/pablo-ferreiro,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Aleksandar Andrejevic,https://www.proballers.com/es/baloncesto/jugador/5720/aleksandar-andrejevic,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Herkus Kumpys,https://www.proballers.com/es/baloncesto/jugador/75887/herkus-kumpys,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Aday Mara,https://www.proballers.com/es/baloncesto/jugador/237814/aday-mara,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Pavle Stosic,https://www.proballers.com/es/baloncesto/jugador/212600/pavle-stosic,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Abdul Dial,https://www.proballers.com/es/baloncesto/jugador/205340/abdul-dial,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Pablo Gella,https://www.proballers.com/es/baloncesto/jugador/181969/pablo-gella,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Huesca,Alex Fernandez,https://www.proballers.com/es/baloncesto/jugador/245250/alex-fernandez,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021
2021-2022,Leyma Coruña,Nick Ward,https://www.proballers.com/es/baloncesto/jugador/72997/nick-ward,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Johan Lofberg,https://www.proballers.com/es/baloncesto/jugador/58034/johan-lofberg,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Chris-Ebou Ndow,https://www.proballers.com/es/baloncesto/jugador/34847/chris-ebou-ndow,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Ashley Hamilton,https://www.proballers.com/es/baloncesto/jugador/19074/ashley-hamilton,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Javier Vega,https://www.proballers.com/es/baloncesto/jugador/39612/javier-vega,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Zach Monaghan,https://www.proballers.com/es/baloncesto/jugador/69951/zach-monaghan,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Atoumane Diagne,https://www.proballers.com/es/baloncesto/jugador/66499/atoumane-diagne,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Alejandro Hernandez,https://www.proballers.com/es/baloncesto/jugador/43603/alejandro-hernandez,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Mo Soluade,https://www.proballers.com/es/baloncesto/jugador/53035/mo-soluade,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Kadre Gray,https://www.proballers.com/es/baloncesto/jugador/238563/kadre-gray,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Augustas Peciukevicius,https://www.proballers.com/es/baloncesto/jugador/50124/augustas-peciukevicius,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Mikel Sanz,https://www.proballers.com/es/baloncesto/jugador/75909/mikel-sanz,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Roeland Schaftenaar,https://www.proballers.com/es/baloncesto/jugador/52261/roeland-schaftenaar,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Jorge Garcia Barreiro,https://www.proballers.com/es/baloncesto/jugador/178057/jorge-garcia-barreiro,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Santiago Martinez,https://www.proballers.com/es/baloncesto/jugador/249520/santiago-martinez,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Leyma Coruña,Zaid Hearst,https://www.proballers.com/es/baloncesto/jugador/69960/zaid-hearst,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021
2021-2022,Melilla Ciudad Del Deporte 1,Nikola Rakocevic,https://www.proballers.com/es/baloncesto/jugador/52423/nikola-rakocevic,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Amaury Gorgemans,https://www.proballers.com/es/baloncesto/jugador/44498/amaury-gorgemans,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Alejandro Llorca,https://www.proballers.com/es/baloncesto/jugador/46697/alejandro-llorca,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Bobby Harris,https://www.proballers.com/es/baloncesto/jugador/73954/bobby-harris,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Alejandro Mazaira,https://www.proballers.com/es/baloncesto/jugador/63607/alejandro-mazaira,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Adrian Chapela,https://www.proballers.com/es/baloncesto/jugador/57958/adrian-chapela,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Thomas De Thaey,https://www.proballers.com/es/baloncesto/jugador/47925/thomas-de-thaey,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Sergiy Pavlov,https://www.proballers.com/es/baloncesto/jugador/63281/sergiy-pavlov,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Mouhamed Barro,https://www.proballers.com/es/baloncesto/jugador/64032/mouhamed-barro,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Devon Van Oostrum,https://www.proballers.com/es/baloncesto/jugador/39875/devon-van-oostrum,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Jean-Victor Mukama,https://www.proballers.com/es/baloncesto/jugador/213477/jean-victor-mukama,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Gaizka Maiza,https://www.proballers.com/es/baloncesto/jugador/69815/gaizka-maiza,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Fausto Ruesga,https://www.proballers.com/es/baloncesto/jugador/179446/fausto-ruesga,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Nedim Dedovic,https://www.proballers.com/es/baloncesto/jugador/62372/nedim-dedovic,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Pablo Sanchez,https://www.proballers.com/es/baloncesto/jugador/175993/pablo-sanchez,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Sergio Mendiola,https://www.proballers.com/es/baloncesto/jugador/57252/sergio-mendiola,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,Diego De Blas,https://www.proballers.com/es/baloncesto/jugador/70718/diego-de-blas,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Melilla Ciudad Del Deporte 1,David Orrit,https://www.proballers.com/es/baloncesto/jugador/174644/david-orrit,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021
2021-2022,Movistar Estudiantes,Kevin Larsen,https://www.proballers.com/es/baloncesto/jugador/39872/kevin-larsen,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Nicolas De Jong,https://www.proballers.com/es/baloncesto/jugador/47276/nicolas-de-jong,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Johnny Dee,https://www.proballers.com/es/baloncesto/jugador/69200/johnny-dee,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Nemanja Djurisic,https://www.proballers.com/es/baloncesto/jugador/41044/nemanja-djurisic,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Edwin Jackson,https://www.proballers.com/es/baloncesto/jugador/22070/edwin-jackson,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Jose Ignacio Martin,https://www.proballers.com/es/baloncesto/jugador/21502/jose-ignacio-martin,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Lucas Faggiano,https://www.proballers.com/es/baloncesto/jugador/23163/lucas-faggiano,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Darel Poirier,https://www.proballers.com/es/baloncesto/jugador/62789/darel-poirier,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Nacho Arroyo,https://www.proballers.com/es/baloncesto/jugador/179370/nacho-arroyo,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Javier Beiran,https://www.proballers.com/es/baloncesto/jugador/43880/javier-beiran,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Felipe Dos Anjos,https://www.proballers.com/es/baloncesto/jugador/271969/felipe-dos-anjos,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Alex Urtasun,https://www.proballers.com/es/baloncesto/jugador/20206/alex-urtasun,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Adams Sola,https://www.proballers.com/es/baloncesto/jugador/70716/adams-sola,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Ruben Dominguez,https://www.proballers.com/es/baloncesto/jugador/175996/ruben-dominguez,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Emil Stoilov,https://www.proballers.com/es/baloncesto/jugador/174361/emil-stoilov,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Hector Alderete,https://www.proballers.com/es/baloncesto/jugador/75031/hector-alderete,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Movistar Estudiantes,Hugo Lopez,https://www.proballers.com/es/baloncesto/jugador/238664/hugo-lopez,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021
2021-2022,Real Valladolid,Alec Wintering,https://www.proballers.com/es/baloncesto/jugador/174660/alec-wintering,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Kavion Pippen,https://www.proballers.com/es/baloncesto/jugador/181690/kavion-pippen,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Sergio De La Fuente,https://www.proballers.com/es/baloncesto/jugador/46369/sergio-de-la-fuente,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Dominic Gilbert,https://www.proballers.com/es/baloncesto/jugador/73197/dominic-gilbert,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Melwin Pantzar,https://www.proballers.com/es/baloncesto/jugador/70920/melwin-pantzar,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Jordy Kuiper,https://www.proballers.com/es/baloncesto/jugador/76066/jordy-kuiper,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Davis Geks,https://www.proballers.com/es/baloncesto/jugador/51931/davis-geks,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Jaan Puidet,https://www.proballers.com/es/baloncesto/jugador/38055/jaan-puidet,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Sylvester Berg,https://www.proballers.com/es/baloncesto/jugador/65454/sylvester-berg,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Justin Raffington,https://www.proballers.com/es/baloncesto/jugador/47293/justin-raffington,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Juan Garcia,https://www.proballers.com/es/baloncesto/jugador/236493/juan-garcia,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Fernando Revilla,https://www.proballers.com/es/baloncesto/jugador/212427/fernando-revilla,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Inigo Mayorga,https://www.proballers.com/es/baloncesto/jugador/252511/inigo-mayorga,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Adrian De La Fuente,https://www.proballers.com/es/baloncesto/jugador/252962/adrian-de-la-fuente,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Real Valladolid,Ignacio Garcia Gallardo,https://www.proballers.com/es/baloncesto/jugador/252510/ignacio-garcia-gallardo,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021
2021-2022,Palencia,Prince Ali,https://www.proballers.com/es/baloncesto/jugador/75964/prince-ali,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2021
2021-2022,Palencia,Micah Speight,https://www.proballers.com/es/baloncesto/jugador/212426/micah-speight,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2021
2021-2022,Palencia,Roberts Blumbergs,https://www.proballers.com/es/baloncesto/jugador/65500/roberts-blumbergs,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2021
2021-2022,Palencia,Noah Allen,https://www.proballers.com/es/baloncesto/jugador/12064/noah-allen,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2021
2021-2022,Palencia,Serigne Barro,https://www.proballers.com/es/baloncesto/jugador/179909/serigne-barro,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2021
2021-2022,Palencia,Daniel Rodriguez,https://www.proballers.com/es/baloncesto/jugador/41886/daniel-rodriguez,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2021
2021-2022,Palencia,Juan Rubio,https://www.proballers.com/es/baloncesto/jugador/68609/juan-rubio,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2021
2021-2022,Palencia,Cheikh Fall,https://www.proballers.com/es/baloncesto/jugador/68673/cheikh-fall,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2021
2021-2022,Palencia,Jose Ortega,https://www.proballers.com/es/baloncesto/jugador/69069/jose-ortega,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2021
2021-2022,Palencia,Tomas Pavelka,https://www.proballers.com/es/baloncesto/jugador/74362/tomas-pavelka,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2021
